unique_id,ds,cutoff,yhat,y
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:54:00,1.6406524,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:54:00,1.5873338,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:54:00,1.5848119,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:54:00,1.6248814,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:54:00,1.6582421,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:54:00,1.6371946,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:54:00,1.6312215,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:54:00,1.6683533,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:54:00,1.6783545,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:54:00,1.7533956,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:54:00,1.7416451,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:54:00,1.725297,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:54:00,1.7344561,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:54:00,1.7535195,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:54:00,1.7476234,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:45:00,2026-05-11 22:54:00,1.7436144,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:48:00,2026-05-11 22:54:00,1.7385354,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:51:00,2026-05-11 22:54:00,1.7098398,1.65
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:54:00,2026-05-11 22:54:00,1.7170879,1.62
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:00:00,2026-05-11 22:57:00,1.6748583,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 22:57:00,1.6641333,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 22:57:00,1.6189106,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 22:57:00,1.6216793,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 22:57:00,1.659647,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 22:57:00,1.6912234,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 22:57:00,1.6675079,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 22:57:00,1.6600947,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 22:57:00,1.6959114,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 22:57:00,1.7061238,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:30:00,2026-05-11 22:57:00,1.7786762,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:33:00,2026-05-11 22:57:00,1.7665906,1.68
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:36:00,2026-05-11 22:57:00,1.7504755,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:39:00,2026-05-11 22:57:00,1.7570143,1.69
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:42:00,2026-05-11 22:57:00,1.7736989,1.78
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:45:00,2026-05-11 22:57:00,1.7672052,1.71
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:48:00,2026-05-11 22:57:00,1.7653788,1.67
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:51:00,2026-05-11 22:57:00,1.7580439,1.65
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:54:00,2026-05-11 22:57:00,1.7296284,1.62
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:57:00,2026-05-11 22:57:00,1.7381501,1.75
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:03:00,2026-05-11 23:00:00,1.6776947,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:06:00,2026-05-11 23:00:00,1.6746538,1.7
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:09:00,2026-05-11 23:00:00,1.6277981,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:12:00,2026-05-11 23:00:00,1.6236628,1.77
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:15:00,2026-05-11 23:00:00,1.66191,1.79
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:18:00,2026-05-11 23:00:00,1.6977472,1.76
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:21:00,2026-05-11 23:00:00,1.6784999,1.73
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:24:00,2026-05-11 23:00:00,1.6734278,1.72
NHITS_11KV_BHOSALENAGAR,2026-05-11 23:27:00,2026-05-11 23:00:00,1.7074661,1.77
