Region,Zone,Feeder_Code,Substation_Code,Substation,Feeder,Time,IR,IY,IB,VRY,VYB,VBR,Active Load
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:00:00,78.1,78.1,76.7,10.8,10.7,10.7,1.44
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:03:00,77.4,77.3,77.2,10.8,10.7,10.7,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:06:00,77.9,76.8,76.3,10.7,10.7,10.7,1.4
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:09:00,77.9,76.8,76.3,10.7,10.6,10.6,1.42
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:12:00,82.2,80.6,79.9,10.6,10.6,10.6,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:15:00,82.2,80.6,79.9,10.6,10.6,10.6,1.42
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:18:00,73.1,72.5,72.1,10.7,10.6,10.6,1.46
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:21:00,73.1,72.5,72.1,10.7,10.6,10.6,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:24:00,73.8,72.8,71.8,10.7,10.7,10.7,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:27:00,73.8,72.8,64,10.7,10.7,10.7,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:30:00,80.7,79.7,79.8,10.7,10.7,10.7,1.49
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:33:00,80.7,79.7,79.8,10.7,10.7,10.7,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:36:00,72.9,74,72.2,10.6,10.6,10.6,1.46
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:39:00,72.9,74,72.2,10.8,10.7,10.7,1.42
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:42:00,72.9,74,72.2,10.7,10.7,10.7,1.45
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:45:00,72.9,74,72.2,10.7,10.7,10.7,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:48:00,81.4,82,81.8,10.7,10.7,10.7,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:51:00,81.4,82,81.8,10.8,10.7,10.7,1.34
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:54:00,76.6,75.7,76.1,10.8,10.8,10.8,1.39
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 10:57:00,76.6,75.7,76.1,10.9,10.8,10.8,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:00:00,77.1,76.4,75.9,10.9,10.8,10.8,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:03:00,77.1,76.4,75.9,10.8,10.8,10.8,1.45
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:06:00,77.1,76.4,75.9,10.8,10.7,10.7,1.28
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:09:00,77.8,77.5,76.5,10.8,10.8,10.8,1.48
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:12:00,73.9,74.1,73,10.8,10.7,10.7,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:15:00,74.1,74.8,72.9,10.8,10.8,10.8,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:18:00,74.1,74.8,72.9,10.9,10.9,10.9,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:21:00,64.1,65.7,64.1,10.9,10.9,10.9,1.22
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:24:00,64.1,65.7,64.1,10.8,10.8,10.8,1.35
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:27:00,64.1,65.7,64.1,10.8,10.8,10.8,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:30:00,64.1,65.7,64.1,10.8,10.8,10.8,1.4
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:33:00,74.5,74.6,71.9,10.8,10.8,10.8,1.33
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:36:00,74.5,74.6,71.9,10.9,10.8,10.8,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:39:00,74.5,74.6,71.9,10.9,10.9,10.8,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:42:00,74.5,74.6,71.9,10.9,10.8,10.8,1.33
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:45:00,74.5,74.6,71.9,10.9,10.8,10.8,1.47
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:48:00,74.5,74.6,71.9,10.9,10.9,10.9,1.49
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:51:00,74.5,74.6,71.9,10.9,10.8,10.8,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:54:00,73.4,74.6,71.9,10.9,10.9,10.9,1.33
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 11:57:00,73.4,74.6,71.9,10.9,10.9,10.9,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:00:00,73.4,74.6,71.9,11,10.9,10.9,1.34
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:03:00,73.4,74.6,71.9,11,11,11,1.3
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:06:00,73.4,74.6,71.9,11,11,11,1.27
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:09:00,73.4,74.6,71.9,11,11,11,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:12:00,73.4,74.6,71.9,11,11,11,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:15:00,72.7,74.3,72,11,11,11,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:18:00,72.7,74.3,72,11,11,11,1.44
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:21:00,60.2,62.3,59.4,11,11,11,1.34
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:24:00,60.2,62.3,59.4,11,11,11,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:27:00,69.9,70.9,69.5,11,11,11,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:30:00,71.8,72.5,69.3,11.1,11,11,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:33:00,71.8,72.5,69.3,11.1,11.1,11.1,1.29
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:36:00,75.8,76.1,73.5,11.1,11.1,11.1,1.43
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:39:00,75.8,76.1,73.5,11.1,11.1,11.1,1.34
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:42:00,73.8,74.3,72.2,11.1,11.1,11.1,1.49
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:45:00,73.8,74.3,72.2,11.1,11.1,11.1,1.4
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:48:00,73.8,74.3,72.2,11.1,11,11,1.41
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:51:00,73.8,74.3,72.2,11.1,11,11,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:54:00,71.1,70.9,69.7,10.8,10.8,10.8,1.43
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 12:57:00,72.1,72.5,70.4,10.9,10.8,10.8,1.43
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:00:00,72.1,72.5,70.4,11,10.9,10.9,1.34
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:03:00,78.9,78.9,77.3,11,11,11,1.45
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:06:00,78.9,78.9,77.3,11,10.9,10.9,1.42
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:09:00,76.5,76.6,73.4,11,10.9,10.9,1.5
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:12:00,76.5,76.6,73.4,11,10.9,10.9,1.56
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:15:00,76.5,76.6,73.4,11,10.9,10.9,1.36
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:18:00,76.5,76.6,73.4,11,10.9,10.9,1.23
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:21:00,73.1,73.1,71.5,10.9,10.9,10.9,1.35
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:24:00,75.1,75.7,73.7,10.9,10.9,10.9,1.45
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:27:00,75.1,75.7,73.7,10.9,10.9,10.9,1.29
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:30:00,75.5,77.1,74.9,10.9,10.9,10.9,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:33:00,75.5,77.1,74.9,11,10.9,10.9,1.38
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:36:00,82.7,82.9,89.6,10.9,10.8,10.8,1.74
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:39:00,110,108,108,10.8,10.7,10.7,1.91
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:42:00,71,70.2,108,10.8,10.7,10.7,1.31
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:45:00,75.7,73.9,72.9,10.8,10.8,10.8,1.32
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:48:00,75.7,73.9,72.9,10.8,10.8,10.8,1.3
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:51:00,75.7,73.9,72.9,10.8,10.7,10.7,1.37
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:54:00,75.7,73.9,72.9,10.8,10.8,10.8,1.93
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 13:57:00,75.7,73.9,72.9,10.8,10.7,10.7,1.93
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:00:00,104,103,102,10.7,10.6,10.6,2.06
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:03:00,104,103,116,10.7,10.7,10.7,1.89
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:06:00,104,103,116,10.7,10.7,10.7,1.21
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:09:00,75.6,73.9,71.7,10.7,10.7,10.7,1.41
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:12:00,110,107,108,10.6,10.5,10.6,1.88
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:15:00,78.5,78.6,76.8,10.6,10.6,10.6,1.35
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:18:00,78.5,78.6,76.8,10.5,10.5,10.5,1.75
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:21:00,72,71.2,85.9,10.5,10.5,10.5,1.33
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:24:00,103,102,111,10.4,10.3,10.3,2.04
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:27:00,78,102,82.9,10.4,10.4,10.4,1.42
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:30:00,102,102,100,10.3,10.3,10.3,1.86
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:33:00,83,106,106,10.4,10.3,10.3,1.52
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:36:00,88,89.3,86.5,10.4,10.3,10.3,1.39
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:39:00,88,89.3,86.5,10.7,10.6,10.6,1.63
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:42:00,88,89.3,86.5,10.6,10.6,10.6,1.56
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:45:00,120,89.3,119,10.8,10.7,10.7,2.07
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:48:00,120,89.3,119,10.8,10.7,10.7,1.94
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:51:00,92.6,89.3,92.7,10.7,10.7,10.7,1.62
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:54:00,92.6,89.3,92.7,10.7,10.6,10.6,1.56
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 14:57:00,92.6,79,92.7,10.7,10.6,10.6,1.51
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:00:00,92.6,79,92.7,10.7,10.7,10.7,1.6
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:03:00,82,82.2,80.7,10.7,10.7,10.7,1.58
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:06:00,96.1,96.5,95.4,10.8,10.7,10.7,1.67
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:09:00,96.1,112,95.4,10.7,10.7,10.7,1.74
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:12:00,118,111,111,10.7,10.7,10.7,2.03
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:15:00,85.1,86.6,111,10.8,10.8,10.8,1.72
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:18:00,88.6,90.3,88.4,10.9,10.8,10.8,1.69
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:21:00,89.1,89.7,87.8,10.8,10.8,10.8,1.59
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:24:00,83.2,83.6,82.8,10.9,10.8,10.8,1.71
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:27:00,83.2,83.6,82.8,10.9,10.8,10.8,1.62
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:30:00,85.3,83.5,82.2,10.8,10.8,10.8,1.68
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:33:00,85.3,83.5,82.2,10.8,10.7,10.7,1.58
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:36:00,85.3,83.5,82.2,10.7,10.7,10.7,1.57
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:39:00,85.3,83.5,82.2,10.7,10.7,10.7,1.58
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:42:00,85.3,83.5,82.2,10.7,10.7,10.7,1.62
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:45:00,85.3,83.5,82.2,10.7,10.7,10.6,1.59
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:48:00,89.3,88.5,86.1,10.7,10.7,10.7,1.71
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:51:00,89.3,88.5,86.1,10.7,10.6,10.6,1.64
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:54:00,89.3,88.5,86.1,10.7,10.7,10.6,1.76
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 15:57:00,93.7,93.1,93,10.7,10.6,10.6,1.72
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:00:00,93.7,93.1,93,10.7,10.6,10.6,1.97
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:03:00,94.5,94.9,93.1,10.8,10.8,10.8,1.95
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:06:00,88,87.7,87.2,10.8,10.7,10.7,1.74
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:09:00,88,87.7,87.2,10.7,10.7,10.7,1.95
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:12:00,111,110,109,10.7,10.7,10.7,2.04
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:15:00,108,113,105,10.9,10.8,10.8,2.04
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:18:00,108,113,105,10.9,10.8,10.8,1.99
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:21:00,105,104,103,10.9,10.8,10.8,1.81
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:24:00,106,105,104,10.8,10.7,10.7,1.91
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:27:00,106,105,104,10.9,10.9,10.9,1.84
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:30:00,99,101,100,10.8,10.8,10.8,1.82
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:33:00,99,101,100,10.9,10.8,10.8,1.82
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:36:00,99,99.5,98.5,10.8,10.8,10.8,1.94
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:39:00,99,99.5,98.5,10.8,10.7,10.7,1.9
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:42:00,98.6,98.7,98.4,10.8,10.8,10.8,1.88
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:45:00,105,107,105,10.8,10.7,10.7,1.79
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:48:00,105,107,105,10.8,10.8,10.8,1.96
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:51:00,108,107,106,10.8,10.8,10.8,1.8
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:54:00,108,107,106,10.8,10.7,10.8,1.94
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 16:57:00,97.2,96.6,95.4,10.8,10.8,10.8,1.89
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:00:00,108,108,107,10.8,10.8,10.8,1.92
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:03:00,108,108,107,11.1,11,11,2.02
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:06:00,100,101,98.5,11.1,11,11,1.97
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:09:00,100,101,98.5,11,10.9,10.9,1.84
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:12:00,95.9,95.9,93.3,10.9,10.9,10.9,1.89
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:15:00,106,105,102,11,10.9,10.9,1.98
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:30:00,74.6,78.9,73.7,0,0,0,0
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:33:00,96.3,97.2,95.3,0,0,0,0
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:36:00,96.3,99.2,97.1,0,0,0,0
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:39:00,96.3,99.2,97.1,10.9,10.8,10.8,0.0322
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:42:00,104,106,103,10.8,10.8,10.8,1.52
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:45:00,104,105,103,10.8,10.7,10.7,1.84
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:48:00,104,105,103,10.7,10.7,10.7,1.89
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:51:00,101,102,98.7,10.6,10.6,10.6,2.03
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:54:00,101,102,98.7,10.6,10.6,10.6,1.94
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 17:57:00,108,107,106,10.6,10.5,10.5,2.06
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:00:00,108,107,106,10.6,10.5,10.5,1.88
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:03:00,108,107,106,10.6,10.5,10.5,1.95
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:06:00,109,106,106,10.5,10.5,10.5,1.94
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:09:00,109,106,106,10.6,10.6,10.6,2.04
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:12:00,109,108,106,10.9,10.9,10.9,1.99
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:15:00,109,108,106,11.1,11.1,11.1,1.98
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:18:00,109,108,107,11.1,11.1,11.1,2.13
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:21:00,110,107,105,11,11,11,1.96
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:24:00,110,107,105,11,11,11,2.07
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:27:00,115,113,111,11,11,11,1.99
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:30:00,115,113,111,11,10.9,10.9,2.14
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:33:00,119,116,115,11,10.9,10.9,2
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:36:00,112,110,109,10.9,10.8,10.8,2.03
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:39:00,122,110,109,10.9,10.8,10.8,2.04
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:42:00,117,117,115,10.9,10.9,10.8,2.08
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:45:00,117,117,115,10.9,10.9,10.9,2.15
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:48:00,125,120,120,10.9,10.9,10.9,2.05
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:51:00,114,112,111,10.9,10.8,10.9,2.11
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:54:00,114,112,111,10.9,10.8,10.9,2.03
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 18:57:00,114,113,111,10.9,10.8,10.8,2.14
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 19:00:00,114,113,111,10.9,10.9,10.9,2.02
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,2026-11-05 19:03:00,111,110,108,10.9,10.8,10.8,2.16
